image_path,label,mean_intensity,variance,median_intensity,min_intensity,max_intensity,entropy,edge_density,contrast,smoothness,skewness,kurtosis
chest_xray_split/train\NORMAL\IM-0282-0001.jpeg,NORMAL,115.72943348804077,3506.73644440408,126.0,0,255,7.104699,0.0009078658451505828,3506.73644440408,0.9997149158678682,-127662.84622366924,2.432408245611337
chest_xray_split/train\NORMAL\IM-0283-0001.jpeg,NORMAL,110.11793265385641,3311.9076339651115,112.0,0,255,7.530047,0.0005114020876484219,3311.9076339651115,0.9996981503529565,-41533.13650893398,2.212131902267465
chest_xray_split/train\NORMAL\IM-0285-0001.jpeg,NORMAL,126.79652311490383,3705.453599150828,132.0,0,255,7.6106334,0.0037114035054196556,3705.453599150828,0.9997302003186471,-89261.81656449325,2.393290735537827
chest_xray_split/train\NORMAL\IM-0288-0001.jpeg,NORMAL,127.7066759388039,3188.5164583720843,137.0,0,255,7.5399923,0.0034294707561671914,3188.5164583720843,0.9996864728515901,-105596.90364776195,2.536744809440274
chest_xray_split/train\NORMAL\IM-0289-0001.jpeg,NORMAL,115.87164004517587,3960.879523492724,121.0,0,255,7.489095,0.000314193033406362,3960.879523492724,0.9997475945459547,-61737.000927611334,2.0513295631270103
chest_xray_split/train\NORMAL\IM-0293-0001.jpeg,NORMAL,114.97482207609194,3094.101744388479,127.0,0,255,7.429446,0.0024769477069847036,3094.101744388479,0.9996769088441719,-95236.62034041867,2.3558182261572838
chest_xray_split/train\NORMAL\IM-0297-0001.jpeg,NORMAL,143.1448254317657,3729.624491537164,153.0,0,255,7.585103,0.0006458900538724439,3729.624491537164,0.9997319483635331,-138712.13722551157,2.3666408134177286
chest_xray_split/train\NORMAL\IM-0298-0001.jpeg,NORMAL,138.51092883235302,3153.005459427233,145.0,0,255,7.5466704,0.0009890096012073336,3153.005459427233,0.9996829428443089,-111366.43579285547,2.93676808614568
chest_xray_split/train\NORMAL\IM-0301-0001.jpeg,NORMAL,102.49313782210648,3716.2495721405103,106.0,0,255,7.3708425,0.0026080896990623077,3716.2495721405103,0.9997309838953256,-35743.68931725814,2.0089248041334464
chest_xray_split/train\NORMAL\IM-0303-0001.jpeg,NORMAL,99.20661979697984,5083.567052562579,98.0,0,255,7.0984154,0.0038340170117386746,5083.567052562579,0.9998033264209789,26436.738499566178,1.8255577997261179
chest_xray_split/train\NORMAL\IM-0304-0001.jpeg,NORMAL,99.39044022850538,3806.5734958451444,109.0,0,255,6.9565787,0.0042052880768204855,3806.5734958451444,0.9997373655423615,-76637.30811036323,1.9077425514398183
chest_xray_split/train\NORMAL\IM-0305-0001.jpeg,NORMAL,120.8299321630101,3324.242106118063,129.0,0,255,7.5007963,0.0031150208879766905,3324.242106118063,0.9996992700176146,-93206.91091212683,2.365797748561211
chest_xray_split/train\NORMAL\IM-0306-0001.jpeg,NORMAL,129.28778915830546,2733.380823582081,139.0,0,255,7.381988,0.0026240245261984394,2733.380823582081,0.9996342864931703,-113695.83508990883,3.1388061059515935
chest_xray_split/train\NORMAL\IM-0308-0001.jpeg,NORMAL,126.68227741360657,3735.84201448429,132.0,0,255,7.696681,0.001571151276013492,3735.84201448429,0.9997323943596963,-90905.64348736718,2.3488302104611156
chest_xray_split/train\NORMAL\IM-0309-0001.jpeg,NORMAL,119.7820187497416,3668.234157180697,128.0,0,255,7.2621813,0.0011173357588787364,3668.234157180697,0.999727463564013,-122788.79072775572,2.3877856119008185
chest_xray_split/train\NORMAL\IM-0311-0001.jpeg,NORMAL,118.45607210964373,4213.182268062738,130.0,0,255,7.223723,0.004052825749879699,4213.182268062738,0.999762706039656,-148750.80842459758,2.198707907987626
chest_xray_split/train\NORMAL\IM-0312-0001.jpeg,NORMAL,112.797797534831,3948.5753827495255,123.0,0,255,7.1260915,0.0024165111476213475,3948.5753827495255,0.999746808225419,-120752.00901058757,2.1881355847336814
chest_xray_split/train\NORMAL\IM-0314-0001.jpeg,NORMAL,131.66950168095832,3403.0765715428215,142.0,0,255,7.485427,0.006494187754416887,3403.0765715428215,0.9997062345752268,-130550.6953199171,2.91333315178539
chest_xray_split/train\NORMAL\IM-0317-0001.jpeg,NORMAL,116.18164506297141,4504.236455993062,128.0,0,255,7.1910667,0.0017844248986385888,4504.236455993062,0.9997780360676364,-129133.31670210493,2.0026920853170758
chest_xray_split/train\NORMAL\IM-0319-0001.jpeg,NORMAL,124.58407594616794,2605.5012366627093,130.0,0,255,7.473156,0.0025285903835218296,2605.5012366627093,0.9996163439380216,-69312.64019526524,2.7909705371956237
chest_xray_split/train\NORMAL\IM-0324-0001.jpeg,NORMAL,117.48927500004483,3261.0964731835093,130.0,0,255,7.4613457,0.0019724962298424335,3261.0964731835093,0.9996934486738144,-120322.91449147019,2.515686072887551
chest_xray_split/train\NORMAL\IM-0326-0001.jpeg,NORMAL,119.51086886435077,2854.472527350177,127.0,0,255,7.4331017,0.00393024099298783,2854.472527350177,0.9996497952649092,-81973.57667309744,2.6956173818240936
chest_xray_split/train\NORMAL\IM-0327-0001.jpeg,NORMAL,127.41803699255979,3133.8579805814798,131.0,0,255,7.601424,0.0018934500355274207,3133.8579805814798,0.9996810062828382,-58215.33593332511,2.4317561526625084
chest_xray_split/train\NORMAL\IM-0331-0001.jpeg,NORMAL,130.79215083124973,5260.595367942688,130.0,0,255,7.6376476,0.00360244769048559,5260.595367942688,0.9998099435760316,-58256.96659856668,2.0369970495977032
chest_xray_split/train\NORMAL\IM-0332-0001.jpeg,NORMAL,128.50164408525472,3089.1675993535196,134.0,0,255,7.579446,0.004260425745450704,3089.1675993535196,0.9996763929567415,-84452.61096880444,2.6084861035946885
chest_xray_split/train\NORMAL\IM-0333-0001.jpeg,NORMAL,117.20374464115719,2772.249149838457,124.0,0,255,7.4633274,0.0014247653609512066,2772.249149838457,0.9996394121314134,-64734.73768398559,2.3173540901977536
chest_xray_split/train\NORMAL\IM-0338-0001.jpeg,NORMAL,102.43228734644705,3792.990009373187,112.0,0,255,7.125492,0.001820252531237245,3792.990009373187,0.9997364252416244,-68776.03347170127,1.9549801402761686
chest_xray_split/train\NORMAL\IM-0339-0001.jpeg,NORMAL,128.1626627690124,3450.5683288456494,140.0,0,255,7.5103683,0.001512507151659185,3450.5683288456494,0.9997102766323231,-141577.1212977729,2.6317941974844055
chest_xray_split/train\NORMAL\IM-0340-0001.jpeg,NORMAL,118.96347275264395,4648.438788042809,126.0,0,255,7.435725,0.0024864130434782607,4648.438788042809,0.9997849202784276,-93026.50297746253,2.0251424505021394
chest_xray_split/train\NORMAL\IM-0343-0001.jpeg,NORMAL,118.17211046695739,3200.3194721589384,131.0,0,255,7.475615,0.0012242600108869107,3200.3194721589384,0.9996876288015936,-116745.57788972049,2.4423967030676987
chest_xray_split/train\NORMAL\IM-0346-0001.jpeg,NORMAL,114.93332226333652,3966.385328518601,124.0,0,255,7.407569,0.002523246993293897,3966.385328518601,0.9997479448258247,-91974.69957634277,2.119722100403905
chest_xray_split/train\NORMAL\IM-0348-0001.jpeg,NORMAL,133.2118474167776,3453.690510832527,147.0,0,255,7.50815,0.00440342025857979,3453.690510832527,0.9997105384702727,-142714.31860967132,2.6141156884138335
chest_xray_split/train\NORMAL\IM-0350-0001.jpeg,NORMAL,119.9788110704167,5941.653557317704,122.0,0,255,7.4052925,0.007550301752931149,5941.653557317704,0.9998317250046036,-52434.39948319374,1.8382270713866975
chest_xray_split/train\NORMAL\IM-0354-0001.jpeg,NORMAL,112.95006686590156,5304.944497980318,129.0,0,255,6.8946247,0.003115133322958348,5304.944497980318,0.9998115321409071,-145072.12746287603,1.777151577954499
chest_xray_split/train\NORMAL\IM-0355-0001.jpeg,NORMAL,122.89184567295938,2957.6318735311916,133.0,0,255,7.499116,0.0013985756611030345,2957.6318735311916,0.9996620059396554,-112970.51154872746,2.829259056342504
chest_xray_split/train\NORMAL\IM-0356-0001.jpeg,NORMAL,103.82809903648713,2609.977140155095,113.0,0,255,7.1507845,0.002114199968409414,2609.977140155095,0.9996170016257053,-75041.33670527593,2.5802161441762617
chest_xray_split/train\NORMAL\IM-0358-0001.jpeg,NORMAL,109.86622245170366,3470.878039501094,123.0,0,255,7.3075914,0.0026709956345520483,3470.878039501094,0.9997119714492783,-90174.93636969267,2.1939215052517844
chest_xray_split/train\NORMAL\IM-0359-0001.jpeg,NORMAL,118.15057052185092,4137.871709806298,133.0,0,255,7.535772,0.0012499711323064133,4137.871709806298,0.999758388258899,-124515.41467657864,1.9912749147193929
chest_xray_split/train\NORMAL\IM-0361-0001.jpeg,NORMAL,121.35010634077535,4320.011378010865,132.0,0,255,7.610946,0.0015587463910254997,4320.011378010865,0.999768572699186,-133567.26446670957,2.1161780719268304
chest_xray_split/train\NORMAL\IM-0365-0001.jpeg,NORMAL,116.325625,3522.627312033093,129.0,0,255,7.424345,0.0022279292107404394,3522.627312033093,0.9997162015413534,-100016.13198059172,2.208334171388961
chest_xray_split/train\NORMAL\IM-0367-0001.jpeg,NORMAL,121.17156578361119,4623.526929586156,134.0,0,255,7.086408,0.0027150707310734045,4623.526929586156,0.9997837616657388,-139341.5272246284,2.2712318195538224
chest_xray_split/train\NORMAL\IM-0369-0001.jpeg,NORMAL,135.0940291177919,3340.395374952523,147.0,0,255,7.4459915,0.0020643523907593123,3340.395374952523,0.9997007238330741,-166745.1344441146,3.044308731223614
chest_xray_split/train\NORMAL\IM-0370-0001.jpeg,NORMAL,124.97098553376605,3054.8859270807884,137.0,0,255,7.294913,0.006280425700870045,3054.8859270807884,0.9996727626541494,-106812.16207221472,3.1987783204405735
chest_xray_split/train\NORMAL\IM-0371-0001.jpeg,NORMAL,138.9564268561156,3684.258742596181,146.0,0,255,7.6527357,0.0006073968954083415,3684.258742596181,0.9997286486323358,-133655.80498249878,2.6239126648710505
chest_xray_split/train\NORMAL\IM-0372-0001.jpeg,NORMAL,129.62250477933975,3215.861858885877,140.0,0,255,7.455151,0.001372666905352185,3215.861858885877,0.9996891380345607,-119785.1960863769,2.7474755550990277
chest_xray_split/train\NORMAL\IM-0375-0001.jpeg,NORMAL,113.19212612602855,3603.290477223238,123.0,0,255,7.326785,0.0016837968315512727,3603.290477223238,0.9997225528834817,-92812.74322502386,2.278871138311096
chest_xray_split/train\NORMAL\IM-0377-0001.jpeg,NORMAL,135.27852376844473,3538.8287830503764,148.0,0,255,7.415706,0.003377078371356641,3538.8287830503764,0.9997175004608165,-172853.64808141332,2.9452472946133375
chest_xray_split/train\NORMAL\IM-0379-0001.jpeg,NORMAL,115.0926664670808,3625.3395151970044,126.0,0,255,7.3364906,0.0012170579381117514,3625.3395151970044,0.9997242398303278,-115482.12652072488,2.305052519213445
chest_xray_split/train\NORMAL\IM-0381-0001.jpeg,NORMAL,119.0777164357666,3637.753174952165,130.0,0,255,7.419078,0.0012442825793829151,3637.753174952165,0.9997251805901858,-125492.86210012132,2.3307938520824902
chest_xray_split/train\NORMAL\IM-0382-0001.jpeg,NORMAL,106.09703416149068,3540.6971782046876,114.0,0,255,7.2086086,0.0036368677905944985,3540.6971782046876,0.9997176494912795,-85994.11575502764,2.091567143941158
chest_xray_split/train\NORMAL\IM-0384-0001.jpeg,NORMAL,131.39067306209571,5397.13631829825,136.0,0,255,7.575577,0.004987298418186393,5397.13631829825,0.9998147508804826,-101827.3565358855,2.0990155098897003
chest_xray_split/train\NORMAL\IM-0385-0001.jpeg,NORMAL,121.38901254303984,4083.0082794233513,127.0,0,255,7.5927157,0.0018432471365329212,4083.0082794233513,0.9997551425140252,-107613.21973444236,2.220291611111144
chest_xray_split/train\NORMAL\IM-0388-0001.jpeg,NORMAL,119.37385219793757,3316.707348091273,131.0,0,255,7.407876,0.0009075951149121881,3316.707348091273,0.9996985870376496,-115187.47604351108,2.4861595723867587
chest_xray_split/train\NORMAL\IM-0389-0001.jpeg,NORMAL,130.783592100913,4515.7094104685475,147.0,0,255,7.5796022,0.002273594262607767,4515.7094104685475,0.9997785998812139,-191855.46894068364,2.2149702954643553
chest_xray_split/train\NORMAL\IM-0391-0001.jpeg,NORMAL,120.29214149695378,5012.696340262209,132.0,0,255,7.1428967,0.0018150107401393226,5012.696340262209,0.9998005463569922,-159395.3398203212,2.0248521794190273
chest_xray_split/train\NORMAL\IM-0392-0001.jpeg,NORMAL,101.97746807956109,3859.6882023850017,118.0,0,255,6.9432817,0.003692018351387421,3859.6882023850017,0.9997409788235729,-106986.56196312721,1.9767286472091126
chest_xray_split/train\NORMAL\IM-0393-0001.jpeg,NORMAL,91.64788147741397,5532.276858348837,93.0,0,255,6.59195,0.0034464338911317245,5532.276858348837,0.9998192752638988,65476.611104965916,1.7462842165707162
chest_xray_split/train\NORMAL\IM-0394-0001.jpeg,NORMAL,113.5168607578065,3788.6257578046,119.0,0,255,7.523484,0.0029530191671567354,3788.6257578046,0.9997361217006876,-57172.491867836674,2.0740842552465493
chest_xray_split/train\NORMAL\IM-0401-0001.jpeg,NORMAL,135.83496479568336,3254.9357277822046,140.0,0,255,7.5290647,0.0019230769230769232,3254.9357277822046,0.9996928686302168,-88534.65774043229,2.615874011413823
chest_xray_split/train\NORMAL\IM-0405-0001.jpeg,NORMAL,123.36251569477213,4126.891763802614,134.0,0,255,7.6626043,0.0011932456788748367,4126.891763802614,0.9997577455860716,-120896.23483664647,2.122744239123761
chest_xray_split/train\NORMAL\IM-0408-0001.jpeg,NORMAL,131.60176535686497,3440.2629249692664,137.0,0,255,7.705283,0.006022655332556892,3440.2629249692664,0.9997094090100631,-77472.10481282092,2.3681452144046946
chest_xray_split/train\NORMAL\IM-0409-0001.jpeg,NORMAL,144.56325994655066,2277.1047831902097,155.0,0,255,7.4338675,0.003424459432881752,2277.1047831902097,0.9995610386285219,-93114.64764563099,3.6156199490518786
chest_xray_split/train\NORMAL\IM-0410-0001.jpeg,NORMAL,126.09158021390374,3712.848256558183,132.0,0,255,7.532481,0.002140819964349376,3712.848256558183,0.9997307375178202,-97541.94325445736,2.39809454465588
chest_xray_split/train\NORMAL\IM-0411-0001.jpeg,NORMAL,113.06787531108183,4490.985741780773,120.0,0,255,7.3443317,0.0022534371492704828,4490.985741780773,0.9997773813058446,-84088.02384674332,1.934795320452945
chest_xray_split/train\NORMAL\IM-0413-0001.jpeg,NORMAL,115.14924549510458,3887.3331663517138,116.0,0,255,7.667138,0.0009664147177034794,3887.3331663517138,0.9997428203918703,-52086.70715018517,2.079374053271764
chest_xray_split/train\NORMAL\IM-0417-0001.jpeg,NORMAL,114.06643598357596,4310.743187603872,118.0,0,255,7.4740477,0.0023351997013811125,4310.743187603872,0.9997680752409199,-56396.003837108765,1.972536297110983
chest_xray_split/train\NORMAL\IM-0419-0001.jpeg,NORMAL,137.80903872569638,3882.6583255708397,154.0,0,255,7.4013844,0.0017325372037935275,3882.6583255708397,0.9997425108193952,-197192.92278311017,2.772697789618531
chest_xray_split/train\NORMAL\IM-0421-0001.jpeg,NORMAL,107.17295556783561,3496.4125093589187,123.0,0,255,6.786668,0.0007715050707747577,3496.4125093589187,0.9997140743342903,-138156.6778159981,2.23834423520452
chest_xray_split/train\NORMAL\IM-0423-0001.jpeg,NORMAL,126.13050193050194,3501.0343691127196,137.0,0,255,7.6514835,0.0019820493642483173,3501.0343691127196,0.9997144516887613,-108148.5328021083,2.303262884860547
chest_xray_split/train\NORMAL\IM-0424-0001.jpeg,NORMAL,126.60077344334863,4170.017693013523,140.0,0,255,7.385661,0.003589194848593345,4170.017693013523,0.9997602503576825,-159378.63459010533,2.3776201485205064
chest_xray_split/train\NORMAL\IM-0429-0001-0001.jpeg,NORMAL,122.97616056932047,4160.111650565271,136.0,0,255,7.2950945,0.00041271480609382386,4160.111650565271,0.9997596796039193,-152565.18924085685,2.337415933948246
chest_xray_split/train\NORMAL\IM-0429-0001-0002.jpeg,NORMAL,120.36939868332787,4001.7647368718476,128.0,0,255,7.350357,0.0012897614701798724,4001.7647368718476,0.9997501726767031,-110650.23010194731,2.293357710377252
chest_xray_split/train\NORMAL\IM-0429-0001.jpeg,NORMAL,113.46453449321835,2983.644230370277,120.0,0,255,7.3757925,0.0006042572450684424,2983.644230370277,0.999664951691788,-72764.03734424154,2.4299964757525783
chest_xray_split/train\NORMAL\IM-0432-0001.jpeg,NORMAL,135.96741735628137,4585.979054908877,150.0,0,255,7.309157,0.0007290474513601549,4585.979054908877,0.9997819915922812,-226054.41213853017,2.5199648510918804
chest_xray_split/train\NORMAL\IM-0433-0001.jpeg,NORMAL,108.28014815451093,4819.981728356713,109.0,0,255,7.246769,0.0012912634775041922,4819.981728356713,0.9997925733685905,-41161.34932516743,1.7900591579321545
chest_xray_split/train\NORMAL\IM-0434-0001.jpeg,NORMAL,134.3134761299022,3420.2671391805416,143.0,0,255,7.6055536,0.00019225653869755412,3420.2671391805416,0.999707710634885,-114714.34484124508,2.367091432337955
chest_xray_split/train\NORMAL\IM-0435-0001-0001.jpeg,NORMAL,90.82403304580724,3280.422429161039,94.0,0,255,7.1920137,0.0014097312484409258,3280.422429161039,0.9996952541095857,5195.277954130909,2.197482771220483
chest_xray_split/train\NORMAL\IM-0435-0001.jpeg,NORMAL,125.33370392852198,3014.405408990519,141.0,0,255,7.280401,0.0015803541952866256,3014.405408990519,0.9996683696338083,-145242.7506123013,2.9437802849181227
chest_xray_split/train\NORMAL\IM-0437-0001-0001.jpeg,NORMAL,134.4719685535237,3342.1334119387334,144.0,0,255,7.5077567,0.001136631996139353,3342.1334119387334,0.9997008794215544,-127035.15325127105,2.741810774569534
chest_xray_split/train\NORMAL\IM-0437-0001-0002.jpeg,NORMAL,127.62290469348659,3914.9508871510975,146.0,0,255,7.034164,0.0009031692086648983,3914.9508871510975,0.9997446341823946,-206050.03251620493,2.712085587396783
chest_xray_split/train\NORMAL\IM-0439-0001-0001.jpeg,NORMAL,128.91311077190736,3776.267828993968,138.0,0,255,7.498625,0.0006991974001674135,3776.267828993968,0.9997352583811177,-120938.11326756132,2.4633735577747404
chest_xray_split/train\NORMAL\IM-0439-0001-0002.jpeg,NORMAL,117.7102281098418,3872.1935826562712,130.0,0,255,7.357129,0.0028814769481844147,3872.1935826562712,0.9997418151252553,-120843.26614735856,2.185474569463918
chest_xray_split/train\NORMAL\IM-0439-0001.jpeg,NORMAL,136.3439947577658,3730.8039664705293,144.0,0,255,7.5125656,0.0009564108509158358,3730.8039664705293,0.9997320330840032,-126949.2218656975,2.652925584059691
chest_xray_split/train\NORMAL\IM-0444-0001.jpeg,NORMAL,110.74746430210497,3915.38258868774,117.0,0,255,7.4681787,0.0008886031690457378,3915.38258868774,0.9997446623312829,-51349.28035353504,1.9467104193273517
chest_xray_split/train\NORMAL\IM-0446-0001.jpeg,NORMAL,126.08259514065885,3768.560732618166,139.0,0,255,7.4146147,0.0009169944330547651,3768.560732618166,0.9997347171007627,-131668.954238801,2.3814115292395845
chest_xray_split/train\NORMAL\IM-0447-0001.jpeg,NORMAL,116.77734286625866,3833.380707758216,122.0,0,255,7.4217787,0.0008697827537198712,3833.380707758216,0.9997392016922115,-71720.60979810896,2.333649732499685
chest_xray_split/train\NORMAL\IM-0449-0001.jpeg,NORMAL,129.11322662414895,3694.214386226994,144.0,0,255,7.311109,0.0016813463415405164,3694.214386226994,0.9997293797069725,-164781.92065385517,2.678103993884981
